,num_of_movie
256,0.6931471805599453
257,1.0986122886681098
258,0.6931471805599453
259,0.6931471805599453
260,0.6931471805599453
261,0.6931471805599453
262,0.6931471805599453
263,0.6931471805599453
264,0.6931471805599453
265,0.6931471805599453
266,0.6931471805599453
267,0.6931471805599453
268,0.6931471805599453
269,0.6931471805599453
270,0.6931471805599453
271,0.6931471805599453
272,0.6931471805599453
273,0.6931471805599453
274,0.6931471805599453
275,0.6931471805599453
276,0.6931471805599453
277,0.6931471805599453
278,0.6931471805599453
279,1.0986122886681098
280,0.6931471805599453
281,1.3862943611198906
282,0.6931471805599453
283,0.6931471805599453
284,0.6931471805599453
285,0.6931471805599453
286,0.6931471805599453
287,0.6931471805599453
288,0.6931471805599453
289,0.6931471805599453
290,0.6931471805599453
291,0.6931471805599453
292,0.6931471805599453
293,0.6931471805599453
294,0.6931471805599453
295,0.6931471805599453
296,0.6931471805599453
297,0.6931471805599453
298,0.6931471805599453
299,0.6931471805599453
300,0.6931471805599453
301,1.0986122886681098
302,0.6931471805599453
303,0.6931471805599453
304,0.6931471805599453
305,0.6931471805599453
306,0.6931471805599453
307,0.6931471805599453
308,1.0986122886681098
309,0.6931471805599453
310,0.6931471805599453
311,0.6931471805599453
312,0.6931471805599453
313,0.6931471805599453
314,1.0986122886681098
315,0.6931471805599453
316,0.6931471805599453
317,0.6931471805599453
318,0.6931471805599453
319,0.6931471805599453
320,0.6931471805599453
321,0.6931471805599453
322,0.6931471805599453
323,0.6931471805599453
324,0.6931471805599453
325,0.6931471805599453
326,0.6931471805599453
327,1.3862943611198906
328,0.6931471805599453
329,1.0986122886681098
330,0.6931471805599453
331,0.6931471805599453
332,0.6931471805599453
333,0.6931471805599453
334,0.6931471805599453
335,0.6931471805599453
336,0.6931471805599453
337,0.6931471805599453
338,0.6931471805599453
339,0.6931471805599453
340,0.6931471805599453
341,0.6931471805599453
342,0.6931471805599453
343,1.0986122886681098
344,0.6931471805599453
345,0.6931471805599453
346,0.6931471805599453
347,0.6931471805599453
348,0.6931471805599453
349,0.6931471805599453
350,0.6931471805599453
351,0.6931471805599453
352,0.6931471805599453
353,1.0986122886681098
354,0.6931471805599453
355,0.6931471805599453
356,2.4849066497880004
357,0.6931471805599453
358,0.6931471805599453
359,0.6931471805599453
360,0.6931471805599453
361,0.6931471805599453
362,0.6931471805599453
363,0.6931471805599453
364,1.6094379124341003
365,1.3862943611198906
366,0.6931471805599453
367,1.0986122886681098
368,1.0986122886681098
369,0.6931471805599453
370,0.6931471805599453
371,1.0986122886681098
372,0.6931471805599453
373,0.6931471805599453
374,1.3862943611198906
375,0.6931471805599453
376,0.6931471805599453
377,0.6931471805599453
378,0.6931471805599453
379,0.6931471805599453
380,0.6931471805599453
381,0.6931471805599453
382,0.6931471805599453
383,0.6931471805599453
384,1.3862943611198906
385,0.6931471805599453
386,0.6931471805599453
387,0.6931471805599453
388,1.0986122886681098
389,0.6931471805599453
390,1.3862943611198906
391,1.0986122886681098
392,0.6931471805599453
393,0.6931471805599453
394,0.6931471805599453
395,0.6931471805599453
396,0.6931471805599453
397,0.6931471805599453
398,0.6931471805599453
399,3.044522437723423
400,0.6931471805599453
401,1.6094379124341003
402,1.6094379124341003
403,1.9459101490553132
404,1.0986122886681098
405,1.3862943611198906
406,0.6931471805599453
407,0.6931471805599453
408,0.6931471805599453
409,0.6931471805599453
410,0.6931471805599453
411,0.6931471805599453
412,1.0986122886681098
413,1.3862943611198906
414,0.6931471805599453
415,0.6931471805599453
416,0.6931471805599453
417,1.3862943611198906
418,0.6931471805599453
419,1.0986122886681098
420,1.0986122886681098
421,0.6931471805599453
422,0.6931471805599453
423,1.0986122886681098
424,0.6931471805599453
425,0.6931471805599453
426,0.6931471805599453
427,0.6931471805599453
428,0.6931471805599453
429,0.6931471805599453
430,0.6931471805599453
431,0.6931471805599453
432,1.6094379124341003
433,1.3862943611198906
434,0.6931471805599453
435,0.6931471805599453
436,0.6931471805599453
437,0.6931471805599453
438,0.6931471805599453
439,1.0986122886681098
440,1.6094379124341003
441,0.6931471805599453
442,0.6931471805599453
443,0.6931471805599453
444,0.6931471805599453
445,0.6931471805599453
446,1.3862943611198906
447,0.6931471805599453
448,0.6931471805599453
449,1.0986122886681098
450,1.0986122886681098
451,0.6931471805599453
452,0.6931471805599453
453,0.6931471805599453
454,0.6931471805599453
455,1.0986122886681098
456,0.6931471805599453
457,0.6931471805599453
458,1.0986122886681098
459,0.6931471805599453
460,1.0986122886681098
461,0.6931471805599453
462,0.6931471805599453
463,0.6931471805599453
464,2.0794415416798357
465,1.6094379124341003
466,0.6931471805599453
467,0.6931471805599453
468,0.6931471805599453
469,0.6931471805599453
470,0.6931471805599453
471,0.6931471805599453
472,0.6931471805599453
473,1.0986122886681098
474,0.6931471805599453
475,0.6931471805599453
476,0.6931471805599453
477,1.0986122886681098
478,1.791759469228055
479,0.6931471805599453
480,0.6931471805599453
481,0.6931471805599453
482,0.6931471805599453
483,0.6931471805599453
484,1.9459101490553132
485,1.6094379124341003
486,0.6931471805599453
487,0.6931471805599453
488,0.6931471805599453
489,0.6931471805599453
490,1.3862943611198906
491,0.6931471805599453
492,1.0986122886681098
493,0.6931471805599453
494,0.6931471805599453
495,0.6931471805599453
496,1.0986122886681098
497,0.6931471805599453
498,1.0986122886681098
499,1.3862943611198906
500,0.6931471805599453
501,0.6931471805599453
502,0.6931471805599453
503,0.6931471805599453
504,0.6931471805599453
505,1.9459101490553132
506,1.6094379124341003
507,0.6931471805599453
508,0.6931471805599453
509,0.6931471805599453
510,0.6931471805599453
511,0.6931471805599453
512,0.6931471805599453
513,0.6931471805599453
514,0.6931471805599453
515,0.6931471805599453
516,0.6931471805599453
517,0.6931471805599453
518,0.6931471805599453
519,1.0986122886681098
520,0.6931471805599453
521,0.6931471805599453
522,0.6931471805599453
523,1.0986122886681098
524,0.6931471805599453
525,0.6931471805599453
526,0.6931471805599453
527,0.6931471805599453
528,0.6931471805599453
529,0.6931471805599453
530,1.0986122886681098
531,2.3978952727983707
532,0.6931471805599453
533,1.3862943611198906
534,0.6931471805599453
535,0.6931471805599453
536,0.6931471805599453
537,0.6931471805599453
538,0.6931471805599453
539,0.6931471805599453
540,0.6931471805599453
541,0.6931471805599453
542,0.6931471805599453
543,1.3862943611198906
544,0.6931471805599453
545,0.6931471805599453
546,0.6931471805599453
547,0.6931471805599453
548,0.6931471805599453
549,0.6931471805599453
550,0.6931471805599453
551,0.6931471805599453
552,1.0986122886681098
553,0.6931471805599453
554,0.6931471805599453
555,1.0986122886681098
556,1.0986122886681098
557,0.6931471805599453
558,0.6931471805599453
559,0.6931471805599453
560,1.0986122886681098
561,0.6931471805599453
562,0.6931471805599453
563,0.6931471805599453
564,0.6931471805599453
565,0.6931471805599453
566,0.6931471805599453
567,0.6931471805599453
568,0.6931471805599453
569,0.6931471805599453
570,0.6931471805599453
571,0.6931471805599453
572,0.6931471805599453
573,0.6931471805599453
574,0.6931471805599453
575,0.6931471805599453
576,0.6931471805599453
577,0.6931471805599453
578,0.6931471805599453
579,1.0986122886681098
580,0.6931471805599453
581,0.6931471805599453
582,1.3862943611198906
583,0.6931471805599453
584,0.6931471805599453
585,1.0986122886681098
586,1.6094379124341003
587,1.0986122886681098
588,0.6931471805599453
589,0.6931471805599453
590,0.6931471805599453
591,0.6931471805599453
592,0.6931471805599453
593,0.6931471805599453
594,0.6931471805599453
595,0.6931471805599453
596,0.6931471805599453
597,0.6931471805599453
598,0.6931471805599453
599,0.6931471805599453
600,0.6931471805599453
601,0.6931471805599453
602,1.9459101490553132
603,0.6931471805599453
604,0.6931471805599453
605,0.6931471805599453
606,0.6931471805599453
607,2.0794415416798357
608,0.6931471805599453
609,0.6931471805599453
610,1.0986122886681098
611,0.6931471805599453
612,0.6931471805599453
613,0.6931471805599453
614,0.6931471805599453
615,0.6931471805599453
616,1.791759469228055
617,1.0986122886681098
618,1.6094379124341003
619,1.6094379124341003
620,0.6931471805599453
621,1.3862943611198906
622,0.6931471805599453
623,1.0986122886681098
624,0.6931471805599453
625,0.6931471805599453
626,0.6931471805599453
627,0.6931471805599453
628,1.0986122886681098
629,0.6931471805599453
630,0.6931471805599453
631,0.6931471805599453
632,0.6931471805599453
633,1.3862943611198906
634,0.6931471805599453
635,0.6931471805599453
636,0.6931471805599453
637,0.6931471805599453
638,0.6931471805599453
639,0.6931471805599453
640,0.6931471805599453
641,0.6931471805599453
642,0.6931471805599453
643,0.6931471805599453
644,0.6931471805599453
645,0.6931471805599453
646,0.6931471805599453
647,0.6931471805599453
648,0.6931471805599453
649,0.6931471805599453
650,0.6931471805599453
651,0.6931471805599453
652,0.6931471805599453
653,0.6931471805599453
654,0.6931471805599453
655,0.6931471805599453
656,0.6931471805599453
657,1.6094379124341003
658,0.6931471805599453
659,1.0986122886681098
660,0.6931471805599453
661,1.791759469228055
662,1.3862943611198906
663,0.6931471805599453
664,0.6931471805599453
665,1.0986122886681098
666,0.6931471805599453
667,0.6931471805599453
668,0.6931471805599453
669,0.6931471805599453
670,1.0986122886681098
671,0.6931471805599453
672,0.6931471805599453
673,0.6931471805599453
674,0.6931471805599453
675,0.6931471805599453
676,0.6931471805599453
677,0.6931471805599453
678,1.6094379124341003
679,0.6931471805599453
680,0.6931471805599453
681,0.6931471805599453
682,0.6931471805599453
683,0.6931471805599453
684,0.6931471805599453
685,1.0986122886681098
686,0.6931471805599453
687,0.6931471805599453
688,0.6931471805599453
689,0.6931471805599453
690,0.6931471805599453
691,0.6931471805599453
692,0.6931471805599453
693,0.6931471805599453
694,0.6931471805599453
695,0.6931471805599453
696,0.6931471805599453
697,0.6931471805599453
698,0.6931471805599453
699,0.6931471805599453
700,0.6931471805599453
701,0.6931471805599453
702,0.6931471805599453
703,0.6931471805599453
704,1.0986122886681098
705,0.6931471805599453
706,0.6931471805599453
707,0.6931471805599453
708,0.6931471805599453
709,0.6931471805599453
710,0.6931471805599453
711,0.6931471805599453
712,0.6931471805599453
713,0.6931471805599453
714,0.6931471805599453
715,0.6931471805599453
716,0.6931471805599453
717,0.6931471805599453
718,0.6931471805599453
719,0.6931471805599453
720,0.6931471805599453
721,0.6931471805599453
722,0.6931471805599453
723,0.6931471805599453
724,0.6931471805599453
725,0.6931471805599453
726,0.6931471805599453
727,0.6931471805599453
728,0.6931471805599453
729,0.6931471805599453
730,0.6931471805599453
731,0.6931471805599453
732,0.6931471805599453
733,0.6931471805599453
734,0.6931471805599453
735,1.0986122886681098
736,1.0986122886681098
737,1.0986122886681098
738,1.0986122886681098
739,1.3862943611198906
740,0.6931471805599453
741,0.6931471805599453
742,0.6931471805599453
743,1.0986122886681098
744,0.6931471805599453
745,0.6931471805599453
746,0.6931471805599453
747,0.6931471805599453
748,0.6931471805599453
749,0.6931471805599453
750,0.6931471805599453
751,0.6931471805599453
752,0.6931471805599453
753,0.6931471805599453
754,0.6931471805599453
755,0.6931471805599453
756,1.3862943611198906
757,0.6931471805599453
758,0.6931471805599453
759,0.6931471805599453
760,0.6931471805599453
761,0.6931471805599453
762,0.6931471805599453
763,0.6931471805599453
764,0.6931471805599453
765,0.6931471805599453
766,0.6931471805599453
767,0.6931471805599453
768,0.6931471805599453
769,0.6931471805599453
770,1.3862943611198906
771,0.6931471805599453
772,0.6931471805599453
773,1.0986122886681098
774,0.6931471805599453
775,1.0986122886681098
776,1.0986122886681098
777,1.6094379124341003
778,0.6931471805599453
779,1.0986122886681098
780,0.6931471805599453
781,0.6931471805599453
782,1.791759469228055
783,0.6931471805599453
784,0.6931471805599453
785,1.9459101490553132
786,0.6931471805599453
787,0.6931471805599453
788,0.6931471805599453
789,0.6931471805599453
790,0.6931471805599453
791,1.0986122886681098
792,0.6931471805599453
793,0.6931471805599453
794,1.0986122886681098
795,0.6931471805599453
796,0.6931471805599453
797,0.6931471805599453
798,0.6931471805599453
799,0.6931471805599453
800,0.6931471805599453
801,0.6931471805599453
802,0.6931471805599453
803,0.6931471805599453
804,1.0986122886681098
805,1.0986122886681098
806,1.791759469228055
807,1.791759469228055
808,1.0986122886681098
809,0.6931471805599453
810,0.6931471805599453
811,1.0986122886681098
812,1.3862943611198906
813,1.0986122886681098
814,1.3862943611198906
815,1.0986122886681098
816,0.6931471805599453
817,0.6931471805599453
818,0.6931471805599453
819,1.0986122886681098
820,0.6931471805599453
821,1.3862943611198906
822,0.6931471805599453
823,0.6931471805599453
824,0.6931471805599453
825,0.6931471805599453
826,0.6931471805599453
827,1.0986122886681098
828,0.6931471805599453
829,0.6931471805599453
830,0.6931471805599453
831,0.6931471805599453
832,0.6931471805599453
833,1.3862943611198906
834,0.6931471805599453
835,0.6931471805599453
836,0.6931471805599453
837,0.6931471805599453
838,0.6931471805599453
839,0.6931471805599453
840,0.6931471805599453
841,0.6931471805599453
842,0.6931471805599453
843,0.6931471805599453
844,0.6931471805599453
845,0.6931471805599453
846,0.6931471805599453
847,0.6931471805599453
848,0.6931471805599453
849,0.6931471805599453
850,0.6931471805599453
851,0.6931471805599453
852,0.6931471805599453
853,0.6931471805599453
854,0.6931471805599453
855,0.6931471805599453
856,0.6931471805599453
857,0.6931471805599453
858,0.6931471805599453
859,1.0986122886681098
860,1.0986122886681098
861,0.6931471805599453
862,0.6931471805599453
863,0.6931471805599453
864,0.6931471805599453
865,0.6931471805599453
866,0.6931471805599453
867,0.6931471805599453
868,0.6931471805599453
869,0.6931471805599453
870,0.6931471805599453
871,0.6931471805599453
872,0.6931471805599453
873,0.6931471805599453
874,1.3862943611198906
875,0.6931471805599453
876,0.6931471805599453
877,1.0986122886681098
878,1.0986122886681098
879,0.6931471805599453
880,1.0986122886681098
881,1.0986122886681098
882,0.6931471805599453
883,0.6931471805599453
884,0.6931471805599453
885,0.6931471805599453
886,0.6931471805599453
887,0.6931471805599453
888,0.6931471805599453
889,0.6931471805599453
890,0.6931471805599453
891,0.6931471805599453
892,0.6931471805599453
893,0.6931471805599453
894,0.6931471805599453
895,0.6931471805599453
896,1.0986122886681098
897,0.6931471805599453
898,0.6931471805599453
899,0.6931471805599453
900,0.6931471805599453
901,0.6931471805599453
902,0.6931471805599453
903,1.0986122886681098
904,0.6931471805599453
905,0.6931471805599453
906,1.0986122886681098
907,0.6931471805599453
908,0.6931471805599453
909,0.6931471805599453
910,0.6931471805599453
911,0.6931471805599453
912,1.0986122886681098
913,0.6931471805599453
914,0.6931471805599453
915,0.6931471805599453
916,0.6931471805599453
917,0.6931471805599453
918,0.6931471805599453
919,0.6931471805599453
920,0.6931471805599453
921,0.6931471805599453
922,1.3862943611198906
923,1.0986122886681098
924,0.6931471805599453
925,1.0986122886681098
926,0.6931471805599453
927,0.6931471805599453
928,0.6931471805599453
929,0.6931471805599453
930,1.0986122886681098
931,0.6931471805599453
932,0.6931471805599453
933,0.6931471805599453
934,0.6931471805599453
935,0.6931471805599453
936,0.6931471805599453
937,0.6931471805599453
938,1.791759469228055
939,0.6931471805599453
940,0.6931471805599453
941,0.6931471805599453
942,0.6931471805599453
943,0.6931471805599453
944,1.0986122886681098
945,0.6931471805599453
946,0.6931471805599453
947,1.3862943611198906
948,1.0986122886681098
949,0.6931471805599453
950,0.6931471805599453
951,1.3862943611198906
952,0.6931471805599453
953,0.6931471805599453
954,0.6931471805599453
955,0.6931471805599453
956,0.6931471805599453
957,0.6931471805599453
958,0.6931471805599453
959,0.6931471805599453
960,0.6931471805599453
961,0.6931471805599453
962,0.6931471805599453
963,0.6931471805599453
964,0.6931471805599453
965,1.0986122886681098
966,0.6931471805599453
967,0.6931471805599453
968,0.6931471805599453
969,0.6931471805599453
970,0.6931471805599453
971,0.6931471805599453
972,0.6931471805599453
973,0.6931471805599453
974,0.6931471805599453
975,0.6931471805599453
976,0.6931471805599453
977,0.6931471805599453
978,1.0986122886681098
979,0.6931471805599453
980,1.6094379124341003
981,1.0986122886681098
982,2.0794415416798357
983,1.3862943611198906
984,1.0986122886681098
985,0.6931471805599453
986,0.6931471805599453
987,0.6931471805599453
988,1.3862943611198906
989,1.0986122886681098
990,0.6931471805599453
991,0.6931471805599453
992,0.6931471805599453
993,0.6931471805599453
994,1.0986122886681098
995,1.6094379124341003
996,0.6931471805599453
997,0.6931471805599453
998,0.6931471805599453
999,0.6931471805599453
1000,1.0986122886681098
1001,0.6931471805599453
1002,0.6931471805599453
1003,0.6931471805599453
1004,0.6931471805599453
1005,0.6931471805599453
1006,0.6931471805599453
1007,0.6931471805599453
1008,0.6931471805599453
1009,0.6931471805599453
1010,2.3978952727983707
1011,1.0986122886681098
1012,1.0986122886681098
1013,0.6931471805599453
1014,0.6931471805599453
1015,1.6094379124341003
1016,1.791759469228055
1017,0.6931471805599453
1018,0.6931471805599453
1019,1.0986122886681098
1020,0.6931471805599453
1021,0.6931471805599453
1022,0.6931471805599453
1023,0.6931471805599453
1024,0.6931471805599453
1025,1.0986122886681098
1026,0.6931471805599453
1027,0.6931471805599453
1028,0.6931471805599453
1029,0.6931471805599453
1030,0.6931471805599453
1031,0.6931471805599453
1032,1.6094379124341003
1033,0.6931471805599453
1034,0.6931471805599453
1035,1.0986122886681098
1036,1.0986122886681098
1037,0.6931471805599453
1038,0.6931471805599453
1039,0.6931471805599453
1040,0.6931471805599453
1041,0.6931471805599453
1042,0.6931471805599453
1043,0.6931471805599453
1044,0.6931471805599453
1045,0.6931471805599453
1046,0.6931471805599453
1047,0.6931471805599453
1048,0.6931471805599453
1049,0.6931471805599453
1050,0.6931471805599453
1051,0.6931471805599453
1052,0.6931471805599453
1053,0.6931471805599453
1054,0.6931471805599453
1055,0.6931471805599453
1056,0.6931471805599453
1057,0.6931471805599453
1058,0.6931471805599453
1059,0.6931471805599453
1060,0.6931471805599453
1061,0.6931471805599453
1062,0.6931471805599453
1063,0.6931471805599453
1064,0.6931471805599453
1065,0.6931471805599453
1066,0.6931471805599453
1067,1.6094379124341003
1068,0.6931471805599453
1069,0.6931471805599453
1070,0.6931471805599453
1071,0.6931471805599453
1072,0.6931471805599453
1073,0.6931471805599453
1074,0.6931471805599453
1075,0.6931471805599453
1076,0.6931471805599453
1077,0.6931471805599453
1078,0.6931471805599453
1079,0.6931471805599453
1080,1.0986122886681098
1081,0.6931471805599453
1082,1.791759469228055
1083,0.6931471805599453
1084,0.6931471805599453
1085,0.6931471805599453
1086,2.0794415416798357
1087,1.791759469228055
1088,1.0986122886681098
1089,1.0986122886681098
1090,1.0986122886681098
1091,1.3862943611198906
1092,0.6931471805599453
1093,0.6931471805599453
1094,1.0986122886681098
1095,0.6931471805599453
1096,0.6931471805599453
1097,1.0986122886681098
1098,1.0986122886681098
1099,1.6094379124341003
1100,1.791759469228055
1101,1.3862943611198906
1102,1.6094379124341003
1103,0.6931471805599453
1104,2.302585092994046
1105,0.6931471805599453
1106,0.6931471805599453
1107,0.6931471805599453
1108,0.6931471805599453
1109,0.6931471805599453
1110,0.6931471805599453
1111,0.6931471805599453
1112,1.0986122886681098
1113,1.0986122886681098
1114,0.6931471805599453
1115,0.6931471805599453
1116,0.6931471805599453
1117,1.0986122886681098
1118,0.6931471805599453
1119,1.0986122886681098
1120,1.0986122886681098
1121,1.0986122886681098
1122,1.6094379124341003
1123,0.6931471805599453
1124,0.6931471805599453
1125,1.3862943611198906
1126,1.0986122886681098
1127,0.6931471805599453
1128,0.6931471805599453
1129,0.6931471805599453
1130,1.0986122886681098
1131,0.6931471805599453
1132,0.6931471805599453
1133,0.6931471805599453
1134,1.0986122886681098
1135,0.6931471805599453
1136,0.6931471805599453
1137,0.6931471805599453
1138,0.6931471805599453
1139,1.0986122886681098
1140,0.6931471805599453
1141,0.6931471805599453
1142,0.6931471805599453
1143,1.791759469228055
1144,0.6931471805599453
1145,0.6931471805599453
1146,0.6931471805599453
1147,0.6931471805599453
1148,0.6931471805599453
1149,1.0986122886681098
1150,2.5649493574615367
1151,0.6931471805599453
1152,0.6931471805599453
1153,0.6931471805599453
1154,0.6931471805599453
1155,1.3862943611198906
1156,2.9444389791664403
1157,0.6931471805599453
1158,0.6931471805599453
1159,1.3862943611198906
1160,0.6931471805599453
1161,0.6931471805599453
1162,0.6931471805599453
1163,0.6931471805599453
1164,0.6931471805599453
1165,0.6931471805599453
1166,0.6931471805599453
1167,0.6931471805599453
1168,0.6931471805599453
1169,0.6931471805599453
1170,0.6931471805599453
1171,0.6931471805599453
1172,0.6931471805599453
1173,0.6931471805599453
1174,0.6931471805599453
1175,1.3862943611198906
1176,1.3862943611198906
1177,1.6094379124341003
1178,1.3862943611198906
1179,2.3978952727983707
1180,1.3862943611198906
1181,0.6931471805599453
1182,2.70805020110221
1183,1.791759469228055
1184,1.9459101490553132
1185,1.791759469228055
1186,0.6931471805599453
1187,0.6931471805599453
1188,1.3862943611198906
1189,0.6931471805599453
1190,1.3862943611198906
1191,0.6931471805599453
1192,0.6931471805599453
1193,0.6931471805599453
1194,1.0986122886681098
1195,2.302585092994046
1196,1.0986122886681098
1197,1.0986122886681098
1198,1.0986122886681098
1199,0.6931471805599453
1200,1.0986122886681098
1201,0.6931471805599453
1202,1.6094379124341003
1203,1.0986122886681098
1204,0.6931471805599453
1205,0.6931471805599453
1206,1.3862943611198906
1207,1.0986122886681098
1208,1.0986122886681098
1209,0.6931471805599453
1210,0.6931471805599453
1211,0.6931471805599453
1212,0.6931471805599453
1213,1.0986122886681098
1214,0.6931471805599453
1215,1.6094379124341003
1216,0.6931471805599453
1217,2.9444389791664403
1218,1.9459101490553132
1219,0.6931471805599453
1220,2.9444389791664403
1221,0.6931471805599453
1222,1.0986122886681098
1223,0.6931471805599453
1224,0.6931471805599453
1225,1.0986122886681098
1226,0.6931471805599453
1227,1.3862943611198906
1228,0.6931471805599453
1229,0.6931471805599453
1230,0.6931471805599453
1231,1.791759469228055
1232,1.3862943611198906
1233,0.6931471805599453
1234,1.0986122886681098
1235,1.0986122886681098
1236,0.6931471805599453
1237,0.6931471805599453
1238,0.6931471805599453
1239,0.6931471805599453
1240,0.6931471805599453
1241,0.6931471805599453
1242,0.6931471805599453
1243,0.6931471805599453
1244,0.6931471805599453
1245,0.6931471805599453
1246,0.6931471805599453
1247,0.6931471805599453
1248,0.6931471805599453
1249,0.6931471805599453
